기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20232,1150054000,화곡1동,CS300007,육류판매,1479912396 ,60172 ,1014211274 ,465701122 ,194025418 ,151282229 ,172445810 ,207413923 ,289043894 ,279196228 ,186504894 ,0 ,103733243 ,290717915 ,397355377 ,634451000 ,53654861 ,659708168 ,775273304 ,0 ,73104601 ,216705623 ,282913153 ,329297191 ,532960904 ,41414 ,18758 ,8278 ,6661 ,7598 ,8168 ,10709 ,10623 ,8135 ,0 ,3884 ,10506 ,14814 ,27914 ,3054 ,27218 ,32087 ,0 ,4402 ,10852 ,11432 ,14417 ,18201 
20232,1150054000,화곡1동,CS300008,수산물판매,3806088287 ,131355 ,2204358683 ,1601729604 ,147008146 ,303592117 ,321710206 ,919458363 ,512589851 ,1012763238 ,588966366 ,0 ,182632648 ,667442280 ,570474497 ,1657198649 ,728340213 ,1999476633 ,1646584586 ,0 ,128623436 ,562081544 ,784583585 ,1292604766 ,878167889 ,102019 ,29336 ,6403 ,18266 ,23130 ,31399 ,22821 ,27299 ,2037 ,0 ,13457 ,37936 ,39774 ,37147 ,3041 ,41341 ,87852 ,0 ,1899 ,11705 ,14310 ,47544 ,53732 
20232,1150054000,화곡1동,CS300009,청과상,26635040 ,2477 ,18044073 ,8590967 ,2682481 ,4073504 ,3497182 ,2383776 ,5407130 ,5896773 ,2694194 ,0 ,1809796 ,3733801 ,8521854 ,10157113 ,2412476 ,9342103 ,14182900 ,0 ,753949 ,4877020 ,5755189 ,6016148 ,6122696 ,1733 ,744 ,245 ,422 ,381 ,316 ,369 ,451 ,293 ,0 ,146 ,410 ,679 ,996 ,246 ,875 ,1502 ,0 ,71 ,605 ,567 ,639 ,497 
20232,1150054000,화곡1동,CS300010,반찬가게,461476646 ,44760 ,387821688 ,73654958 ,81728675 ,60198765 ,72946738 ,89519105 ,83428405 ,65156309 ,8498649 ,0 ,24929371 ,102833653 ,92068698 ,241644924 ,0 ,158678068 ,288634163 ,0 ,7338538 ,51950369 ,96936333 ,181887608 ,109199383 ,36261 ,8499 ,7365 ,6799 ,5950 ,7648 ,8499 ,7932 ,567 ,0 ,1984 ,11049 ,9349 ,22378 ,0 ,14592 ,29034 ,0 ,1159 ,5719 ,8848 ,17558 ,10343 
20232,1150054000,화곡1동,CS300011,일반의류,2881123761 ,43248 ,2058834241 ,822289520 ,388468532 ,375590313 ,451022616 ,387416849 ,456335931 ,432586294 ,389703226 ,0 ,84695273 ,646872767 ,1019273640 ,1016476637 ,113805444 ,703037731 ,2154256683 ,1365153 ,178502232 ,333441541 ,418301161 ,712403416 ,1213280909 ,31659 ,11589 ,6092 ,5980 ,6247 ,5391 ,7949 ,6055 ,5534 ,0 ,1859 ,10009 ,13766 ,15832 ,1782 ,11472 ,31628 ,60 ,2928 ,5240 ,6784 ,11695 ,16391 
20232,1150054000,화곡1동,CS300014,신발,30011752 ,616 ,16690775 ,13320977 ,5256757 ,3070637 ,2245668 ,2836104 ,3281609 ,6752353 ,6568624 ,0 ,0 ,2207560 ,11458909 ,14785795 ,1559488 ,8601301 ,21410451 ,0 ,0 ,1410965 ,1069363 ,6702294 ,20829130 ,340 ,276 ,110 ,66 ,73 ,64 ,27 ,122 ,154 ,0 ,0 ,64 ,198 ,309 ,45 ,225 ,391 ,0 ,0 ,45 ,30 ,170 ,371 
20232,1150054000,화곡1동,CS300016,안경,1286345493 ,15299 ,841402638 ,444942855 ,211243656 ,180428603 ,131984901 ,178833663 ,138911815 ,229133365 ,215809490 ,0 ,37031015 ,218501455 ,405763368 ,526108955 ,98940700 ,525685999 ,760659494 ,919475 ,209060591 ,438482635 ,255859415 ,234671572 ,147351805 ,10379 ,4920 ,2677 ,2016 ,2055 ,1843 ,1788 ,2520 ,2400 ,0 ,474 ,2456 ,4352 ,7073 ,944 ,5826 ,9473 ,28 ,3227 ,5774 ,2834 ,2071 ,1365 
20232,1150054000,화곡1동,CS300017,시계및귀금속,155860943 ,557 ,137132710 ,18728233 ,236708 ,47203162 ,32743341 ,42077144 ,14872355 ,18728233 ,0 ,0 ,2949534 ,35804959 ,48609109 ,68497341 ,0 ,65038352 ,90822591 ,0 ,5470683 ,2211203 ,23817968 ,90084419 ,34276670 ,432 ,125 ,11 ,134 ,107 ,104 ,76 ,125 ,0 ,0 ,35 ,166 ,151 ,205 ,0 ,151 ,406 ,0 ,21 ,25 ,130 ,222 ,159 
20232,1150054000,화곡1동,CS300018,의약품,5651846738 ,478331 ,4722427655 ,929419083 ,1116352225 ,911038751 ,888008076 ,862388748 ,944639855 ,822961260 ,106457823 ,0 ,1216481036 ,1487966577 ,1496331830 ,1413368683 ,37698612 ,2733569024 ,2893073148 ,8734106 ,456583682 ,1073465284 ,1146053642 ,1048318649 ,1893486809 ,399067 ,79264 ,95895 ,76381 ,74741 ,73745 ,78305 ,67506 ,11758 ,0 ,96300 ,118515 ,125063 ,134180 ,4273 ,220452 ,257059 ,1476 ,54922 ,118476 ,104455 ,80591 ,117589 
20232,1150054000,화곡1동,CS300019,의료기기,2828528237 ,4749 ,2741601173 ,86927064 ,260354256 ,1053029173 ,68953524 ,199835193 ,1159429027 ,86927064 ,0 ,0 ,73985679 ,1361372250 ,1212740526 ,180429782 ,0 ,2572868720 ,254692100 ,0 ,881696 ,1406252561 ,895123020 ,202989509 ,322314034 ,4548 ,201 ,965 ,1090 ,916 ,614 ,963 ,201 ,0 ,0 ,713 ,1609 ,2083 ,344 ,0 ,2721 ,2003 ,0 ,24 ,1018 ,522 ,933 ,2227 
20232,1150054000,화곡1동,CS300020,서적,19604249 ,890 ,16084986 ,3519263 ,2348020 ,2849011 ,4485744 ,2063616 ,4338595 ,1838569 ,1680694 ,0 ,64716 ,1940099 ,6098819 ,10750871 ,749744 ,5155161 ,7258800 ,252238 ,238598 ,1164672 ,6525601 ,3985755 ,247096 ,715 ,175 ,118 ,93 ,203 ,75 ,226 ,89 ,86 ,0 ,7 ,51 ,297 ,462 ,73 ,306 ,366 ,15 ,7 ,119 ,347 ,170 ,13 
20232,1150054000,화곡1동,CS300021,문구,27340246 ,3028 ,22423815 ,4916431 ,4321690 ,4276309 ,4048453 ,5496431 ,4280932 ,4916431 ,0 ,0 ,2579771 ,6202719 ,9757201 ,8800555 ,0 ,12341170 ,12250775 ,209210 ,1475752 ,4250027 ,8181841 ,6685863 ,3789252 ,2715 ,313 ,628 ,747 ,441 ,481 ,418 ,313 ,0 ,0 ,397 ,724 ,944 ,963 ,0 ,1327 ,1481 ,98 ,287 ,636 ,674 ,706 ,408 
20232,1150054000,화곡1동,CS300022,화장품,5655366871 ,255715 ,4087513665 ,1567853206 ,800014201 ,696832970 ,854804436 ,826758341 ,909103717 ,839511099 ,728342107 ,39566943 ,137478487 ,874378765 ,1215539461 ,2553965205 ,834438010 ,1401294202 ,4248089915 ,94523967 ,1888265188 ,1781377559 ,729028512 ,715642802 ,440546088 ,184517 ,71198 ,37383 ,33794 ,37832 ,35605 ,39903 ,36905 ,34293 ,455 ,6354 ,41989 ,52014 ,116176 ,38727 ,59714 ,195928 ,4620 ,91784 ,80742 ,32870 ,26603 ,19023 
20232,1150054000,화곡1동,CS300024,운동/경기용품,10101468 ,278 ,5851731 ,4249737 ,1379496 ,1479620 ,1501870 ,556248 ,934497 ,2503118 ,1746619 ,0 ,333749 ,3337489 ,3749114 ,2681116 ,0 ,6930853 ,3170615 ,0 ,545124 ,734248 ,1902369 ,1857869 ,5061858 ,122 ,156 ,22 ,44 ,11 ,11 ,34 ,78 ,78 ,0 ,11 ,66 ,123 ,78 ,0 ,201 ,77 ,0 ,22 ,45 ,56 ,66 ,89 
20232,1150054000,화곡1동,CS300027,섬유제품,904142 ,78 ,762624 ,141518 ,432415 ,117932 ,117932 ,94345 ,0 ,141518 ,0 ,0 ,0 ,102207 ,550348 ,251587 ,0 ,691865 ,212277 ,0 ,0 ,180829 ,141518 ,212277 ,369518 ,70 ,8 ,38 ,8 ,16 ,8 ,0 ,8 ,0 ,0 ,0 ,15 ,47 ,16 ,0 ,46 ,32 ,0 ,0 ,16 ,8 ,30 ,24 
20232,1150054000,화곡1동,CS300028,화초,48378586 ,1650 ,28466996 ,19911590 ,12451033 ,2024764 ,3990456 ,3123007 ,6877736 ,7832618 ,12078972 ,336587 ,3157493 ,11467549 ,10924618 ,20315238 ,2177101 ,24104212 ,23811910 ,1151268 ,12257114 ,18704520 ,9557983 ,2607948 ,3637290 ,1023 ,627 ,488 ,81 ,126 ,121 ,207 ,229 ,398 ,13 ,119 ,371 ,373 ,702 ,72 ,815 ,807 ,38 ,373 ,647 ,335 ,107 ,123 
20232,1150054000,화곡1동,CS300029,애완동물,35386457 ,388 ,30471578 ,4914879 ,2578126 ,11220929 ,6110878 ,7092178 ,3469467 ,4914879 ,0 ,0 ,6561567 ,15004204 ,12711433 ,1109253 ,0 ,12966729 ,22419728 ,0 ,3474903 ,7422014 ,6320526 ,3823597 ,14345417 ,333 ,55 ,45 ,81 ,73 ,78 ,56 ,55 ,0 ,0 ,100 ,155 ,127 ,6 ,0 ,116 ,272 ,0 ,56 ,72 ,67 ,50 ,143 
20232,1150054000,화곡1동,CS300031,가구,673922999 ,1088 ,566319116 ,107603883 ,57507891 ,105694599 ,162982768 ,114369992 ,125763866 ,98433037 ,9170846 ,0 ,143970909 ,91287227 ,192088209 ,246576654 ,0 ,125370770 ,548552229 ,0 ,15333790 ,58609952 ,72216627 ,319627526 ,208135104 ,903 ,185 ,120 ,236 ,185 ,177 ,185 ,123 ,62 ,0 ,159 ,133 ,388 ,408 ,0 ,337 ,751 ,0 ,25 ,134 ,110 ,421 ,398 
20232,1150054000,화곡1동,CS300033,철물점,5262865 ,283 ,3619608 ,1643257 ,1684116 ,315328 ,375729 ,572031 ,672404 ,546272 ,1096985 ,0 ,1007272 ,1923943 ,1342142 ,989508 ,0 ,3641814 ,873147 ,0 ,0 ,177649 ,628879 ,2238383 ,1470049 ,186 ,97 ,52 ,27 ,26 ,45 ,36 ,27 ,70 ,0 ,44 ,81 ,96 ,62 ,0 ,195 ,45 ,0 ,0 ,9 ,54 ,98 ,80 
20232,1150054000,화곡1동,CS300035,인테리어,74745763 ,550 ,64524831 ,10220932 ,12912551 ,25757810 ,13378210 ,959629 ,11516631 ,10220932 ,0 ,0 ,10289790 ,28560113 ,14396048 ,21499812 ,0 ,42920365 ,13376397 ,0 ,0 ,578354 ,1010262 ,18208930 ,36499215 ,513 ,37 ,177 ,100 ,70 ,17 ,149 ,37 ,0 ,0 ,52 ,206 ,95 ,197 ,0 ,274 ,217 ,0 ,0 ,15 ,29 ,119 ,328 
20232,1150054000,화곡1동,CS300036,조명용품,368505275 ,14001 ,310004959 ,58500316 ,30206847 ,103665700 ,39349547 ,24148313 ,112634552 ,50435294 ,8065022 ,0 ,63970564 ,124657984 ,136896433 ,42980294 ,0 ,205813775 ,142056483 ,0 ,9023942 ,12675401 ,90104025 ,161085014 ,74981874 ,11360 ,2641 ,1031 ,2823 ,2040 ,2446 ,3020 ,1805 ,836 ,0 ,3092 ,4205 ,3799 ,2905 ,0 ,8180 ,5175 ,0 ,235 ,1300 ,2403 ,6179 ,3235 
20232,1150054000,화곡1동,CS300043,전자상거래업,103381511 ,559 ,103381511 ,0 ,0 ,0 ,0 ,103381511 ,0 ,0 ,0 ,0 ,0 ,0 ,103381511 ,0 ,0 ,0 ,103381511 ,0 ,0 ,0 ,0 ,0 ,103381511 ,559 ,0 ,0 ,0 ,0 ,559 ,0 ,0 ,0 ,0 ,0 ,0 ,559 ,0 ,0 ,0 ,559 ,0 ,0 ,0 ,0 ,0 ,559 
20232,1150055000,화곡2동,CS100001,한식음식점,1109793911 ,45027 ,794232059 ,315561852 ,171358448 ,154865439 ,138589241 ,151567180 ,177851751 ,165509270 ,150052582 ,21810712 ,19289130 ,358550116 ,138908924 ,401904603 ,169330426 ,600466558 ,454808657 ,1430384 ,56977778 ,180344170 ,240973222 ,265158503 ,310391158 ,33334 ,11693 ,7572 ,6152 ,6038 ,6535 ,7037 ,6622 ,5071 ,626 ,742 ,17638 ,7244 ,14992 ,3785 ,25020 ,18597 ,50 ,2572 ,8310 ,9155 ,10777 ,12755 
20232,1150055000,화곡2동,CS100002,중식음식점,41376669 ,1670 ,24819506 ,16557163 ,1773286 ,5271141 ,5706343 ,4696284 ,7372452 ,8749509 ,7807654 ,0 ,162389 ,21146270 ,6800844 ,13267166 ,0 ,25537265 ,11968055 ,0 ,2020117 ,10957997 ,9743328 ,8226617 ,6557260 ,1059 ,611 ,71 ,267 ,260 ,227 ,234 ,325 ,286 ,0 ,12 ,951 ,272 ,435 ,0 ,1071 ,441 ,0 ,90 ,383 ,428 ,312 ,298 
20232,1150055000,화곡2동,CS100005,제과점,816720948 ,78963 ,578594689 ,238126259 ,104368147 ,100447155 ,135670456 ,113925493 ,124183438 ,128460210 ,109666049 ,0 ,134464823 ,174843781 ,207833754 ,231554465 ,68024125 ,317089952 ,378153900 ,1740488 ,60868284 ,152045544 ,205788455 ,158252819 ,116548264 ,55339 ,23624 ,12099 ,10537 ,10142 ,10956 ,11605 ,12079 ,11545 ,0 ,16697 ,15299 ,16218 ,23508 ,7241 ,34189 ,43102 ,278 ,6858 ,17795 ,21792 ,18204 ,12362 
20232,1150055000,화곡2동,CS100006,패스트푸드점,24779251 ,1038 ,13708180 ,11071071 ,1562369 ,3640792 ,940264 ,3046019 ,4518736 ,6202469 ,4868602 ,0 ,0 ,2004076 ,3048206 ,10151577 ,9575392 ,9707685 ,11982906 ,0 ,807972 ,3039460 ,4092338 ,8743367 ,5007456 ,645 ,393 ,77 ,164 ,65 ,142 ,197 ,217 ,176 ,0 ,0 ,99 ,88 ,459 ,392 ,459 ,503 ,0 ,55 ,218 ,132 ,361 ,198 
20232,1150055000,화곡2동,CS100007,치킨전문점,27435538 ,1578 ,15321892 ,12113646 ,5184087 ,840595 ,1437997 ,3481213 ,4378000 ,5609916 ,6503730 ,3398360 ,0 ,1160314 ,1280183 ,17338456 ,4258225 ,15010351 ,9058215 ,0 ,4330297 ,3963298 ,1900017 ,9961764 ,3913190 ,920 ,658 ,308 ,49 ,129 ,158 ,276 ,316 ,342 ,129 ,0 ,50 ,77 ,999 ,323 ,981 ,520 ,0 ,338 ,423 ,144 ,418 ,178 
20232,1150055000,화곡2동,CS100008,분식전문점,59328084 ,6412 ,45180194 ,14147890 ,8077533 ,8147956 ,11017991 ,9454174 ,8482540 ,9939406 ,4208484 ,593474 ,6972930 ,20614809 ,9577555 ,18390218 ,3179098 ,28222363 ,29177182 ,423203 ,7368985 ,14121731 ,15323222 ,13399903 ,6762500 ,4883 ,1529 ,936 ,913 ,1055 ,965 ,1014 ,1122 ,407 ,77 ,662 ,2122 ,1171 ,2018 ,362 ,2994 ,3337 ,64 ,921 ,1662 ,1799 ,1257 ,629 
20232,1150055000,화곡2동,CS100009,호프-간이주점,26115880 ,687 ,15022959 ,11092921 ,2621501 ,4677338 ,2439452 ,1912780 ,3371888 ,7880271 ,3212650 ,5376503 ,0 ,0 ,0 ,9089727 ,11649650 ,14797688 ,10712620 ,0 ,2724714 ,11960167 ,2581076 ,5743109 ,2501241 ,394 ,293 ,48 ,119 ,73 ,59 ,95 ,208 ,85 ,134 ,0 ,0 ,0 ,245 ,308 ,349 ,320 ,0 ,85 ,284 ,49 ,166 ,85 
20232,1150055000,화곡2동,CS100010,커피-음료,30150653 ,5262 ,29413447 ,737206 ,6033870 ,5099008 ,6733682 ,6621498 ,4925389 ,737206 ,0 ,0 ,6373092 ,4866628 ,15467968 ,3442965 ,0 ,6990101 ,22428689 ,0 ,814666 ,11990279 ,11028708 ,3475018 ,2110119 ,5128 ,134 ,908 ,961 ,1068 ,1204 ,987 ,134 ,0 ,0 ,1149 ,988 ,2484 ,641 ,0 ,1309 ,3873 ,0 ,107 ,2324 ,1709 ,802 ,240 
20232,1150055000,화곡2동,CS200001,일반교습학원,585829361 ,1788 ,543576875 ,42252486 ,147784123 ,79539945 ,121971677 ,111338084 ,82943046 ,14698923 ,27553563 ,9470383 ,59692944 ,50363214 ,210827945 ,220528184 ,34946691 ,269524087 ,316305274 ,0 ,0 ,37858910 ,412946153 ,124706643 ,10317655 ,1663 ,125 ,458 ,269 ,303 ,398 ,235 ,52 ,73 ,41 ,197 ,272 ,518 ,649 ,111 ,801 ,987 ,0 ,0 ,79 ,1274 ,396 ,39 
20232,1150055000,화곡2동,CS200002,외국어학원,86242660 ,366 ,86242660 ,0 ,7539496 ,36044149 ,18381320 ,10164445 ,14113250 ,0 ,0 ,0 ,0 ,1190734 ,16350263 ,67593066 ,1108597 ,25055287 ,61187373 ,0 ,0 ,7155493 ,48717474 ,17848933 ,12520760 ,366 ,0 ,41 ,127 ,69 ,48 ,81 ,0 ,0 ,0 ,0 ,5 ,76 ,280 ,5 ,106 ,260 ,0 ,0 ,20 ,215 ,94 ,37 
20232,1150055000,화곡2동,CS200003,예술학원,398026848 ,2229 ,384387641 ,13639207 ,58304148 ,72076452 ,87212516 ,126443022 ,40351503 ,13639207 ,0 ,0 ,70891166 ,5605538 ,231640842 ,62433619 ,27455683 ,162908460 ,233903168 ,0 ,2886146 ,162763616 ,197990466 ,30551051 ,2620348 ,2142 ,87 ,388 ,460 ,573 ,538 ,183 ,87 ,0 ,0 ,222 ,44 ,1408 ,392 ,163 ,996 ,1222 ,0 ,15 ,1025 ,1032 ,124 ,22 
20232,1150055000,화곡2동,CS200006,일반의원,398544527 ,24457 ,338233845 ,60310682 ,67083053 ,84054537 ,54068199 ,56653847 ,76374209 ,60310682 ,0 ,0 ,131074425 ,108484782 ,117909290 ,41076030 ,0 ,168223745 ,230320782 ,268706 ,7971969 ,61243769 ,89972803 ,80474204 ,158613076 ,20879 ,3578 ,5222 ,4539 ,3905 ,3119 ,4094 ,3578 ,0 ,0 ,7759 ,6693 ,7440 ,2565 ,0 ,11383 ,13074 ,50 ,1166 ,3259 ,6211 ,5390 ,8381 
20232,1150055000,화곡2동,CS200007,치과의원,991904046 ,4250 ,925741899 ,66162147 ,160529213 ,342581435 ,309524726 ,74790721 ,38315804 ,66162147 ,0 ,0 ,11694222 ,393666861 ,412186632 ,174356331 ,0 ,525177991 ,466726055 ,0 ,7345360 ,16185288 ,381156138 ,91261411 ,495955849 ,3917 ,333 ,554 ,1276 ,1010 ,497 ,580 ,333 ,0 ,0 ,504 ,1760 ,1379 ,607 ,0 ,2832 ,1418 ,0 ,92 ,276 ,1823 ,333 ,1726 
20232,1150055000,화곡2동,CS200008,한의원,161456125 ,4640 ,91970261 ,69485864 ,22495921 ,16827970 ,11813782 ,21741943 ,19090645 ,69485864 ,0 ,0 ,12206406 ,97906187 ,33551847 ,17791685 ,0 ,76170436 ,81728775 ,0 ,959385 ,10013304 ,45923140 ,56226691 ,44776692 ,3767 ,873 ,910 ,638 ,649 ,740 ,830 ,873 ,0 ,0 ,578 ,1965 ,1243 ,854 ,0 ,2510 ,2105 ,0 ,106 ,349 ,1376 ,1558 ,1225 
20232,1150055000,화곡2동,CS200016,당구장,14961546 ,1086 ,7534867 ,7426679 ,886062 ,1721002 ,1673105 ,786721 ,2467977 ,4067546 ,3359133 ,1074025 ,0 ,0 ,2735112 ,8734120 ,2418289 ,14352651 ,608895 ,616030 ,1181962 ,500353 ,4123567 ,6575286 ,1964348 ,560 ,526 ,62 ,110 ,121 ,68 ,199 ,281 ,245 ,62 ,0 ,0 ,236 ,576 ,212 ,1060 ,26 ,36 ,110 ,26 ,262 ,493 ,159 
20232,1150055000,화곡2동,CS200025,자동차수리,273148458 ,1303 ,216039484 ,57108974 ,58604490 ,48898139 ,24630679 ,29469367 ,54436809 ,57108974 ,0 ,0 ,49519844 ,98001505 ,79274736 ,46352373 ,0 ,191761766 ,70020259 ,0 ,13185740 ,87589978 ,54016973 ,43233098 ,63756236 ,990 ,313 ,261 ,197 ,174 ,152 ,206 ,313 ,0 ,0 ,367 ,354 ,397 ,185 ,0 ,942 ,326 ,0 ,163 ,342 ,250 ,305 ,207 
20232,1150055000,화곡2동,CS200028,미용실,214211540 ,7456 ,132697181 ,81514359 ,21009763 ,16075466 ,25339236 ,30962718 ,39309998 ,50371893 ,31142466 ,0 ,11477924 ,52709317 ,79984267 ,66944736 ,3095296 ,81691285 ,132520255 ,0 ,10564734 ,23042760 ,59041566 ,65856398 ,55706081 ,4722 ,2734 ,959 ,657 ,1039 ,975 ,1092 ,1630 ,1104 ,0 ,510 ,2017 ,2337 ,2563 ,29 ,3430 ,4025 ,0 ,364 ,777 ,1870 ,2475 ,1968 
20232,1150055000,화곡2동,CS200029,네일숍,3234043 ,70 ,2241135 ,992908 ,0 ,0 ,425532 ,1319149 ,496454 ,992908 ,0 ,0 ,0 ,0 ,992908 ,1489362 ,751773 ,0 ,3234043 ,0 ,0 ,1063830 ,2170213 ,0 ,0 ,56 ,14 ,0 ,0 ,14 ,28 ,14 ,14 ,0 ,0 ,0 ,0 ,28 ,28 ,14 ,0 ,70 ,0 ,0 ,28 ,42 ,0 ,0 
20232,1150055000,화곡2동,CS200030,피부관리실,3676898 ,51 ,3128768 ,548130 ,1169456 ,0 ,109626 ,1849686 ,0 ,548130 ,0 ,0 ,0 ,438504 ,1027490 ,1114643 ,1096261 ,1096261 ,2580637 ,0 ,3315680 ,32340 ,219252 ,109626 ,0 ,40 ,11 ,23 ,0 ,5 ,12 ,0 ,11 ,0 ,0 ,0 ,12 ,12 ,22 ,5 ,5 ,46 ,0 ,36 ,5 ,5 ,5 ,0 
20232,1150055000,화곡2동,CS200031,세탁소,19933102 ,1270 ,16133545 ,3799557 ,2833334 ,4964127 ,2718672 ,4148300 ,1469112 ,3799557 ,0 ,0 ,3848866 ,3333915 ,5739012 ,6619086 ,392223 ,14007750 ,5925352 ,0 ,486898 ,4869647 ,4639424 ,6381605 ,3555528 ,1018 ,252 ,167 ,228 ,203 ,268 ,152 ,252 ,0 ,0 ,270 ,226 ,325 ,435 ,14 ,927 ,343 ,0 ,54 ,381 ,243 ,388 ,204 
20232,1150055000,화곡2동,CS200037,노래방,14019046 ,347 ,9054677 ,4964369 ,1044203 ,967722 ,2360740 ,1384916 ,3297096 ,3003311 ,1961058 ,4060019 ,0 ,0 ,0 ,3639544 ,6319483 ,9037096 ,4981950 ,0 ,871476 ,2626280 ,3257149 ,6246528 ,1017613 ,227 ,120 ,28 ,23 ,31 ,28 ,117 ,82 ,38 ,62 ,0 ,0 ,0 ,85 ,200 ,205 ,142 ,0 ,23 ,101 ,82 ,109 ,32 
20232,1150055000,화곡2동,CS300001,슈퍼마켓,927367942 ,89121 ,645235994 ,282131948 ,132310993 ,118408872 ,118830341 ,129737815 ,145947973 ,140514503 ,141617445 ,1924071 ,94588851 ,140143349 ,167818906 ,368227929 ,154664836 ,472010429 ,451619431 ,1509275 ,60763755 ,172649412 ,218956141 ,219962971 ,249788306 ,63124 ,25997 ,13118 ,12255 ,11939 ,12449 ,13363 ,12989 ,13008 ,382 ,8082 ,11099 ,15765 ,36342 ,17451 ,45309 ,43758 ,386 ,8447 ,19876 ,21582 ,19479 ,19297 
20232,1150055000,화곡2동,CS300002,편의점,1006499946 ,133387 ,690303495 ,316196451 ,135347032 ,140325686 ,131937788 ,131143254 ,151549735 ,161884588 ,154311863 ,126872109 ,130358623 ,117582962 ,121950333 ,293993744 ,215742175 ,601152713 ,405347233 ,7680030 ,154886716 ,341066220 ,264690897 ,144314093 ,93861990 ,93610 ,39777 ,18402 ,18714 ,18019 ,18676 ,19799 ,20253 ,19524 ,15522 ,20337 ,16116 ,17520 ,36472 ,27420 ,80274 ,53113 ,1914 ,25322 ,43544 ,33161 ,18148 ,11298 
20232,1150055000,화곡2동,CS300004,핸드폰,23733262 ,2847 ,23733262 ,0 ,4625673 ,1067463 ,0 ,5337315 ,12702811 ,0 ,0 ,0 ,0 ,0 ,8539705 ,15193557 ,0 ,6404778 ,17328484 ,0 ,1067463 ,0 ,3558210 ,4518927 ,14588662 ,2847 ,0 ,711 ,356 ,0 ,712 ,1068 ,0 ,0 ,0 ,0 ,0 ,1423 ,1424 ,0 ,1068 ,1779 ,0 ,356 ,0 ,712 ,712 ,1067 
20232,1150055000,화곡2동,CS300009,청과상,9096391 ,817 ,6297502 ,2798889 ,1166204 ,2332408 ,0 ,1399445 ,1399445 ,2798889 ,0 ,0 ,3498612 ,1399445 ,2798889 ,1399445 ,0 ,5131297 ,3965094 ,0 ,0 ,1166204 ,2798890 ,2332408 ,2798889 ,584 ,233 ,117 ,233 ,0 ,117 ,117 ,233 ,0 ,0 ,350 ,117 ,233 ,117 ,0 ,466 ,351 ,0 ,0 ,117 ,233 ,234 ,233 
20232,1150055000,화곡2동,CS300011,일반의류,21354299 ,307 ,17296133 ,4058166 ,493250 ,1021370 ,1793114 ,8429474 ,5558925 ,4058166 ,0 ,0 ,0 ,4670910 ,14212398 ,2470991 ,0 ,2975531 ,18378768 ,0 ,0 ,3458046 ,180036 ,4483009 ,13233208 ,234 ,73 ,20 ,19 ,109 ,35 ,51 ,73 ,0 ,0 ,0 ,36 ,139 ,132 ,0 ,32 ,275 ,0 ,0 ,77 ,4 ,93 ,133 
20232,1150055000,화곡2동,CS300017,시계및귀금속,98154931 ,165 ,76652237 ,21502694 ,1921243 ,47989615 ,2208797 ,1154486 ,23378096 ,21502694 ,0 ,0 ,104451 ,47348818 ,15258663 ,35442999 ,0 ,20515668 ,77639263 ,0 ,1015969 ,1075732 ,948616 ,46481033 ,48633581 ,141 ,24 ,16 ,36 ,6 ,10 ,73 ,24 ,0 ,0 ,4 ,63 ,33 ,65 ,0 ,40 ,125 ,0 ,6 ,12 ,18 ,34 ,95 
20232,1150055000,화곡2동,CS300018,의약품,1095947145 ,90467 ,929187414 ,166759731 ,174270665 ,199521306 ,171732640 ,202210733 ,181452070 ,165585181 ,1174550 ,0 ,180960211 ,269812396 ,262516832 ,338416302 ,44241404 ,579054857 ,512328049 ,338105 ,38087157 ,137056870 ,181166170 ,236889420 ,497845183 ,76381 ,14086 ,17468 ,14905 ,13900 ,14995 ,15113 ,13812 ,274 ,0 ,13753 ,21782 ,21398 ,29814 ,3720 ,44022 ,46263 ,73 ,5378 ,15162 ,16690 ,19686 ,33295 
